"","Cyp79A2_rep1","Cyp79A2_rep2","Cyp79A2_rep3","WT-PAOx_rep1","WT-PAOx_rep2","WT-PAOx_rep3","WT_rep1","WT_rep2","WT_rep3"
"AT1G80160",0.8340025,0.4777572,0.2659398,0.897492,1.877965,2.127296,1.429743,0.8211548,0.7698899
"AT1G80170",6.01231,7.103546,7.375723,3.647307,3.448015,4.211493,7.937024,7.322534,7.739339
"AT1G80180",77.15241,81.16566,74.11941,58.22519,73.50673,91.43065,80.42166,59.06046,80.913
"AT1G80190",3.402736,3.50583,3.237636,2.688839,3.63395,2.689199,4.719712,3.783269,5.107794
"AT1G80210",14.53097,10.63082,12.29822,7.701496,5.691992,5.599444,12.30489,12.34317,12.83304
"AT1G80230",42.19979,47.8318,41.6907,37.05537,34.07628,31.74462,49.99694,51.48691,54.18153
"AT1G80245",6.749113,4.761235,5.809543,6.919769,7.526858,5.28958,5.449322,4.503131,6.616204
"AT1G80260",13.41225,12.27997,14.12641,8.643002,9.914552,8.87893,13.82736,13.40139,13.36491
"AT1G80270",8.950135,9.828947,7.25757,13.64736,9.694354,7.697835,11.60483,11.25894,11.22101
"AT1G80280",5.125257,6.426569,7.831367,3.803088,5.333906,3.612767,7.439419,6.051451,7.026829
"AT1G80290",7.308339,5.873712,5.768018,4.158345,3.955246,3.245207,5.023254,6.063664,6.626584
"AT1G80300",67.17076,85.75545,85.57893,84.66102,82.44241,80.1693,87.52234,84.25637,98.63042
"AT1G80310",14.34948,18.54643,18.93249,5.887972,5.660253,6.181477,19.38937,17.77145,17.07539
"AT1G80320",2.101196,3.12931,2.814529,2.261152,2.253558,1.096041,2.91244,2.249451,3.293589
"AT1G80325",1.521121,2.175209,1.959949,1.567748,1.599336,0.7496914,2.046705,1.641726,2.376191
"AT1G80350",11.21184,12.45455,12.34989,10.1049,9.922303,8.08513,10.83494,11.2686,10.59149
"AT1G80360",28.75158,37.74384,36.42531,31.91148,37.68687,34.82547,29.22254,29.28295,31.48814
"AT1G80370",3.897315,2.25984,3.03729,2.577231,3.459231,1.480616,3.949801,3.283472,2.661211
"AT1G80380",136.3075,110.4002,109.3646,171.595,171.6674,175.5551,125.0848,144.1555,121.4282
"AT1G80400",15.0358,14.47133,13.68212,9.094212,10.09312,9.06124,13.33963,16.1255,14.95257
"AT1G80410",36.27357,30.26151,28.51542,29.29624,30.56739,29.76961,36.72348,36.40227,33.78617
"AT1G80420",15.23167,10.89039,12.28496,5.616841,6.862328,7.3672,12.67615,10.98436,13.20518
"AT1G80440",34.86043,44.40637,50.97235,8.675816,16.75776,27.25198,27.55948,16.80053,21.18779
"AT1G80450",3.402217,3.420971,3.09879,4.2863,3.494136,3.761775,4.388844,2.199161,2.893849
"AT1G80460",27.98858,34.24204,32.0125,17.17172,15.50412,19.68562,31.60185,31.67316,32.21013
"AT1G80480",42.18813,38.27446,37.79037,14.01208,17.90561,14.36509,38.4322,40.74405,39.58163
"AT1G80490",17.43417,19.48082,19.775,12.49527,14.13344,12.61402,18.64311,20.55065,19.68202
"AT1G80500",54.39875,41.93493,46.58092,41.07419,38.46545,30.79723,39.57046,41.9107,48.07843
"AT1G80510",9.08441,7.652233,7.57108,5.04482,3.777352,4.763598,8.547097,7.68233,9.275492
"AT1G80520",4.16137,6.515816,6.524137,5.883073,3.513886,4.181445,4.227497,4.267984,4.182936
"AT1G80530",13.94098,20.93534,19.65321,10.49283,10.5865,10.91329,15.53631,17.09365,18.82353
"AT1G80550",11.32078,7.349774,7.995542,7.74599,7.518198,6.630457,8.798599,8.106088,9.062073
