"","SRR9313209","SRR9313210","SRR9313211","SRR9313212","SRR9313213","SRR9313214","SRR9313223","SRR9313224","SRR9313225","SRR9313226","SRR9313227","SRR9313228"
"AT5G42060",6.08916144416252,6.44694241400118,8.12826603715528,8.08244816050631,8.59326923542943,9.50311261716768,12.2872638825974,14.2355743097571,12.8207765529024,12.92209093445,14.5961289772025,12.2692291650341
"AT5G42070",12.0894840587446,10.4778186614053,17.9622326433233,16.5554653990897,19.6162193232403,20.11235656003,24.0549231813083,28.8034038032751,30.3744641720163,33.8798304831681,30.6706161203153,32.8097738903075
"AT5G42080",112.413229311861,128.188875464618,114.03593092817,104.852587012018,111.603899317086,111.48617873156,78.5025903375071,104.062890546,112.346727104075,97.5345064413505,103.527551838195,103.373271567558
"AT5G42090",88.3361616677624,103.022020840134,93.658455949386,86.7564806881269,91.2630226842284,94.9615394178308,56.1306114319587,76.8490468164409,76.1636070049766,79.4066059282083,83.3090075601085,81.971765182288
"AT5G42100",63.5983965650725,52.7546967812833,68.9160190247877,64.0126081328889,60.8169278582427,57.958846618077,91.0306888027695,103.124760329839,98.2790858435619,121.994036596819,113.07251466924,116.822679760943
"AT5G42110",17.3994748362997,19.8232124771335,23.4034129954591,17.5701552138727,18.077692317496,17.4987823662871,18.7962662774044,18.7720329852027,16.5909829826295,25.9506295653164,27.5871503679554,26.0411184413352
"AT5G42130",17.4743748646978,17.207619126453,18.6180770599826,21.3083128309893,19.4150426901076,18.6640111970207,24.6342922441037,30.5883029369526,28.6813195963517,31.0804435326557,30.6806192128623,29.6678172657016
"AT5G42140",6.50215793756321,6.99665153527224,6.09733395653057,6.33105330353642,5.90464141020574,5.21584765835902,5.2119809665672,6.57846650245821,6.87577348079393,6.31263792494506,6.4692213839513,7.4231159661456
"AT5G42146",4.15037244034118,5.45491359233777,4.43218090474003,6.3493520898589,4.91713231035891,6.31619415787488,6.26168154196517,4.99849838309144,4.9605488558905,7.8622381615002,4.39177796425406,6.5636373305687
"AT5G42150",7.55105199582517,7.40671751348048,6.57220161921951,7.14868505925359,7.47381625847007,5.63661229564446,7.42145706902527,8.11697539345289,8.35658242630909,6.02231196116165,6.13620091277295,5.69347824983342
"AT5G42180",88.9486131219231,98.2223087551401,92.7878935678387,87.1175800073174,90.6826469791397,87.5777905020762,62.0415117520789,84.7068795177003,88.1755933449797,78.7511366868087,88.0145967454729,78.3400006859077
"AT5G42190",87.1429308046194,104.383261942127,96.4653754544126,94.8650846087567,99.6273243630179,102.381268069465,60.3459386398558,69.5182591400324,69.2139217492748,80.0947619192191,79.2746097663654,76.0905117304905
"AT5G42200",5.40211506711696,6.09925910563828,6.62994859009742,7.82170095030101,7.55203856605576,6.73117084017145,2.38423470375088,2.81890051457747,3.01205225325794,5.27817406403387,3.72962973865291,3.7423614022636
"AT5G42210",1.95191366508081,2.25887563453992,1.45518050120841,2.36633575203447,1.72476491997576,1.82553407140458,1.4390914893455,1.89028239126958,2.66563032222209,1.63199466679691,1.83718943596112,1.94516915523244
"AT5G42220",30.7062798249616,37.9358982271807,27.9251455585565,30.6432916384946,31.6614950193432,26.1852108911431,22.739088074393,34.7199373788864,33.8340356088585,30.2014051567654,30.1031640122101,28.6135975353324
"AT5G42240",17.0799817680545,14.6993670266952,15.0561836120702,14.360291537257,14.5771283877594,14.1363904639014,13.8896612852365,16.6967243982077,16.9914340358491,15.4708393297154,15.2688452673715,16.3627275871867
"AT5G42250",26.2953583828291,26.8803816053212,27.0596815985498,28.3644870236621,27.987982476067,26.9301604305549,26.3014860686873,31.1992314577765,33.6911080502522,32.5232439826353,31.9706222354375,34.086193033697
"AT5G42270",88.4334949575864,82.8145250703533,76.5397984101491,79.7873298372824,78.9076690874573,72.6372723471869,320.132676952285,444.415530902972,431.384939537834,95.3836123423632,94.0553172479526,95.8605456909354
"AT5G42280",6.20744751951365,6.18557988370383,6.35040398694352,6.14467843718749,6.06915768260528,5.37544964397877,1.70777139464492,2.58036179758592,3.13614995087554,2.75807913182331,3.855939569329,3.54824602314456
"AT5G42290",1.88225507498466,0.601291180813246,2.63820291948811,0.741054165483064,0.516505494785599,2.6087293654974,4.47262967283226,5.33803223684485,2.19736383428151,1.30326431248496,3.09430420221982,0.753142550839782
"AT5G42300",154.909978379245,177.193610922933,161.31962114247,156.004050263127,161.217452798653,161.655688550495,117.941167021646,154.922721402168,137.228298267463,160.295683620543,152.900433056269,150.300553626863
"AT5G42310",11.7049956365864,10.84598512909,9.58921273927418,11.2209265482719,11.040355828258,11.2687603832239,13.8778402969086,20.4187025453082,19.8576042426482,18.4300003785752,17.3923758655789,18.9287157059466
"AT5G42320",28.4139420643602,31.6144849024479,26.7332692285408,24.4021682302559,25.2713302367362,24.6696540023869,21.3238353792884,32.4516916377448,27.8911415864388,28.2021945512018,28.0916542741314,26.5403368391811
"AT5G42330",5.38044922699795,2.55640974419374,4.93651466529985,4.96460827427918,6.76527135808132,6.12877234550274,3.44136383313525,4.45328144469758,6.28119148181313,5.1897976526172,4.33019299718302,5.45797324036498
"AT5G42350",2.97154361041947,3.36524521714583,3.29775364936014,3.15647128033588,3.28297714256413,2.7741274398637,2.36905207709964,2.99056940581047,3.16292126205173,2.78732022234938,3.25007634772845,3.35716844596035
"AT5G42360",4.84867645871766,4.35209318041947,4.48330319013059,4.50698572161911,4.93263983770833,4.16509320597254,3.24724190384343,4.75035396697931,6.00554051764049,3.54329770322895,4.10277124912608,4.21141523312456
"AT5G42370",1.24128494145358,0.835617890983114,1.09925121645338,1.64012723390002,1.32924208216882,1.02679226756169,0.735389478478344,1.01342825132963,1.06030883547591,1.58552209139214,1.83979293970727,1.64749932996202
"AT5G42380",1.71776596998047,0.638539307058314,0.416909437340094,0.590220131800671,0.799897890154689,1.83330798720536,1.73165971846382,2.61364555336593,1.09382049272863,3.14544886360007,4.39075817525852,3.74905030838387
"AT5G42390",31.5688976821613,35.7006170446639,26.0574591978225,30.0188863552576,28.6817611397598,24.816163235402,26.1175928986041,39.5434622412967,38.3768790303496,38.3776522507205,36.7599089050812,37.4932298768516
"AT5G42400",7.99487512647649,9.10381872073987,6.73136980861902,7.57707068078189,8.52681414320094,4.94093859088136,4.82475852269866,7.60324229259105,6.32909066119751,6.79962180399857,7.13332429415263,6.99955824878528
"AT5G42420",33.51028316225,27.7689892616955,31.4690636772157,28.9120639932309,26.2705380968538,27.7238914748239,11.3835402182102,16.4240513788088,19.0273577091033,14.1386376936624,18.8039294775631,19.6517337388151
"AT5G42440",5.19943345973954,3.92424102662933,4.98165775513098,6.30566546003095,7.25383405344056,6.02167710020747,3.69493403341769,4.15683657246144,4.76513301985713,6.21523124489915,5.11254038132307,6.10520994816768
"AT5G42460",2.71327489518102,2.3035317388564,3.09394608949649,2.25958064605596,2.22101208666183,2.759441731714,0.777076388925933,2.08672146265342,2.52326659581609,2.03786675816711,1.75185271417432,2.20811525981507
"AT5G42470",19.0070430023532,18.7309968576584,18.5453009654054,18.4333805517392,16.0764717657437,17.8369817697348,11.8417409234581,16.613741369891,19.7413072334954,16.0667438724664,17.1153332065779,17.5814319640228
"AT5G42480",9.23953840755163,8.96443437249744,7.30602445347394,8.29348780555847,8.56746362210982,6.9922054916151,5.56170166143335,7.5899745091334,8.56319461494364,8.0740870520338,7.76185675339916,8.80505922827057
"AT5G42500",20.1104722080828,18.5477880159686,18.6125025072425,13.4001039040679,11.9035455925625,13.8742118932025,16.2356672880187,16.7545648960778,13.5645877071014,13.4124261076353,16.3756155818859,13.9477150221097
"AT5G42520",52.1503199748781,50.7551857858829,51.3188460437761,53.5932647870463,55.9487546602196,52.6222080458693,29.6770787200606,42.9284341195933,49.1574862482049,36.8085562341119,37.2147469805199,42.3889046027214
"AT5G42530",7.19052744341853,14.4384888532079,12.752228249085,6.30897465208555,14.4696705659791,9.88203400957344,4.88176835392295,6.01736192473479,6.44561961524234,3.49154632951698,6.1724148273544,6.47354206575514
"AT5G42540",18.601570579785,20.4557071936496,16.2078449645133,19.0763134802159,17.5400075618789,16.1453099882621,10.5476395210694,16.6229936906902,15.4279069020965,15.1237232387572,15.6583926191972,17.155306335094
"AT5G42560",43.8798298730703,36.6454255575711,43.8797610838886,48.0924371665138,51.7212552273328,50.2351345687188,29.5101207737207,44.023896658262,45.0569567020441,41.7229474689511,42.1377933648607,46.9554223816691
"AT5G42570",36.8353308886782,31.4262274097685,34.8999937779818,40.039355947821,36.0743187501601,41.0947129506193,28.2255357249458,36.0532023641932,35.8080082509825,31.1006256388457,35.1679849796129,33.910412217604
"AT5G42580",1.68814752037687,1.09434994908011,1.14322126511152,0.881854456924847,0.662848718308186,0.751927875937486,1.30451698790941,2.97092122034234,1.92269335499632,1.94897254003433,1.53114707937429,2.24059908874835
"AT5G42590",3.37014087046853,2.69618109546153,2.07332079971634,2.03064664562975,2.35889223597219,1.67243744648017,3.2883731901631,5.0410942671913,4.23368865980061,3.68927943521302,2.22608398398745,2.57971425332132
"AT5G42600",2.53684450185373,1.98737699301422,1.03806448847421,1.10518058844595,0.971545844318402,1.36076884595213,1.55240025432598,2.43378393102426,1.07943916763229,1.91021117167575,1.09669726672097,1.84039272560057
"AT5G42620",30.1262745200292,31.1911258978962,25.7824376222702,24.7579459831842,25.6015046030447,22.177905188213,18.9747925514096,28.6876969993811,28.9837829970148,29.6692900270579,29.6161105326589,30.1323883133395
"AT5G42630",3.67798537346553,4.34575876620246,3.51964426613844,4.21248887571579,3.07586412207975,2.61691836173139,1.81603292980428,2.62932248553272,2.73236584671751,2.74205052036227,3.07598445576296,2.90510322684719
"AT5G42650",9.49913049276944,5.67904663277807,10.5835736220442,9.63452708761019,9.33495494462591,10.7805951912192,8.25735350481248,10.7138666881267,9.72823053714823,14.1947330789179,14.9297259943594,12.5414857378008
"AT5G42655",6.33451227158299,7.12298783424922,6.59550729872029,9.77621456771889,9.03884615874799,10.3286796145259,6.85707647490844,10.4842184223025,9.42859241392426,7.01757706722673,10.7726107835902,8.23749664981011
"AT5G42660",8.66321374371958,7.52756112976021,8.48048863657781,8.04938145266087,7.29024412569972,7.62788986611043,5.52761435554835,7.19607108990113,8.0065401252769,6.65273464863678,6.05683902619158,8.66598127975348
"AT5G42670",11.2013359677618,10.9252906730127,10.8644795769269,11.7169171505871,14.1372968206707,13.606016057937,9.55054034409552,11.3899667692422,11.6969177690604,13.4027654583378,13.2820375884199,13.7748488070868
"AT5G42680",9.24805626665402,11.1065721775347,10.4284984513797,10.1031677849105,8.99152235686973,9.44830838874328,6.07863936774542,7.74520942098208,8.22932888853137,3.90793201744658,4.3992860791625,5.27889837663224
"AT5G42690",9.27832499505495,10.4361085765806,8.19168029795396,9.87733839746605,9.24521250940434,8.01958302125108,5.15254426731342,6.65006373992742,7.93440237250193,8.74793853585798,8.26195300096719,7.47016819475931
"AT5G42700",1.52121907999838,1.01079120912571,0.649803674750767,1.05408566641988,0.556579196967241,0.892947424802609,1.36556581246675,0.961841591573938,0.355177343903261,0.536217683428375,0.758858789188868,0.304341009229438
"AT5G42710",0.647596254560863,1.00526544986448,0.79402223790419,1.11805647879678,1.36899029200455,1.12632747019762,0.835904089340011,1.39164361036955,1.06401476926981,1.08701215825092,1.19649191615798,1.01729084840373
"AT5G42720",5.55358227933887,3.39905152040477,5.47736860432097,6.46194139145456,5.74634549611126,6.41371960943241,9.45139742099315,10.9987341030139,9.20877616332,11.0793752275842,9.72126320196149,10.8134835746648
"AT5G42740",35.5622514384489,33.5727878355323,35.0109219148573,33.0073152289223,30.9675814154602,34.436593563201,27.7293017596877,36.3362029300721,34.9307120300966,38.7568297251819,38.5137066846242,36.9828083248777
"AT5G42750",14.1392832639193,9.22786912836435,13.1811778975171,18.103605116499,14.6940228382331,16.1007247324422,13.8623169856145,18.0547923513044,14.7858129928408,24.2125676114504,19.3408931562803,23.5146436804423
"AT5G42760",0.0803140372534905,0.0821008764439412,0.128650987621332,0,0,0.0523821202817309,54.7506967292279,64.2830674410807,64.0376899282747,36.4795374853561,26.6975833957949,29.0508334386021
"AT5G42765",26.3276180796109,16.9712475707971,28.3798659092377,29.5009426559908,25.9288866740414,29.5750396825964,19.9537453015231,24.7451327486144,25.4559200460897,31.5685387628003,29.2729760630919,34.0075588872803
"AT5G42770",5.88776894503652,3.99203532008794,5.51764229270374,5.07131911884568,5.27559114323813,5.79933256177466,4.12420253959687,7.41866284112121,5.61097282586475,6.71628296870015,5.99409860721168,5.96176800336452
"AT5G42780",2.64153032099107,1.73590682037225,2.95521711958954,3.40718895840737,3.03749412666684,3.77385972066385,2.78970027964334,2.80705177557699,2.49636866356447,2.47031446011198,1.99655311875094,2.86886339535138
"AT5G42785",2.90642327754984,2.86497562622782,4.10140790004455,2.87703381893425,2.4306140931087,3.7912329879201,3.06945173625744,4.32396053900644,2.42356305251637,2.50895803473041,3.95418184056488,2.99041895186384
"AT5G42790",69.2283420146965,74.4214667444374,74.3845641807314,66.1189260601988,64.7081473713479,67.2755603286037,48.8348976043808,57.7251532449936,61.8275421473881,51.6732329267178,61.387136475609,59.967268357426
"AT5G42810",9.05217521094938,10.7108244383756,8.56312257479552,8.44109014808753,9.02319899286441,7.85647170679057,9.71048421467478,14.7926607303141,13.8543758052606,14.1056501743409,13.4468041818017,14.3740276220576
"AT5G42820",47.5705782757863,41.0959258900772,51.3460048417799,54.2790441764485,43.7260189250715,53.582237045752,22.1914289732965,30.6370993152505,33.8146453898496,27.4082300373053,31.2348445448835,35.4119909139504
"AT5G42825",85.7049752431538,117.923312129324,111.336227186357,102.682139438051,121.252814324668,120.2767448719,47.3913103438207,58.9167376716514,74.3223410171074,79.3684772400838,81.329754223942,84.7647922270576
"AT5G42830",5.01680400211888,4.35269144882217,4.2319295978137,2.60254176205486,3.45512208115964,3.62949096625115,2.31518373280851,3.66909450174224,4.23255021833661,3.14190620788339,3.09721751675645,3.64361626558154
"AT5G42840",0.715163208058524,0.760317241139491,0.427684586299602,0.720803032660692,0.20932946175887,0.373152853141742,0.845911895818979,1.36187733512014,1.46940437042331,0.518583845761207,0.518921501386468,0.709668539538991
"AT5G42850",36.8323095354953,40.1006554767816,47.0079792926973,38.2922897873249,40.4282937282183,47.0687319742686,26.24846302945,34.1920455349615,34.0841094749348,33.852559786283,41.6227565257845,35.6458945937238
"AT5G42860",25.7061356102212,22.2315225770951,20.830598341132,22.832479693262,20.3810276320804,17.5436012973832,11.9370859511402,15.6806175145243,18.6516102487577,13.3048236323711,16.1347921821248,15.3045690652071
"AT5G42870",29.0806916811022,29.1365620808448,25.6370217259227,25.3572128294786,25.4703819574505,22.4342290292433,17.4933718704856,24.7124269932607,22.3423820095087,23.5955214753188,23.0770080839169,24.3915485215157
"AT5G42880",7.4197396277552,6.1693390823288,6.75174605029742,6.97794658360957,6.50001627321133,5.28230696022074,5.35271352906992,7.96795816330236,6.43541081700862,5.73598679295124,7.36948653097382,6.87851877611048
"AT5G42890",65.6062499438983,70.3271757903492,69.4493814898361,58.9506134820038,57.1063525526197,59.8625645791291,42.7639674844476,63.4061564469868,56.9168165353215,52.2325739206045,59.8757402546464,46.3481930707197
"AT5G42900",20.5684832448202,27.3281930953098,25.8553462163989,15.2514595945153,15.9943285023218,19.8119446181351,9.47017777066722,14.2578871221548,17.796254283995,7.84571136805727,9.45487218683164,11.3919645138935
"AT5G42920",17.385393026127,19.6380322481341,14.2045835062945,16.9878523232551,16.1610696004212,13.3628007927568,9.46943435996303,12.1007401397527,13.7436706387805,12.4999928685128,13.6991634139014,12.3973259517275
"AT5G42930",7.98000081088092,7.4366421280869,6.42110686534066,7.52855809344423,6.40975869430446,7.06869011119117,2.35189360800975,2.37441042218578,2.16649641864068,3.92495876451779,3.02979678288475,3.80192153068159
"AT5G42940",33.6364785099052,34.1913832306942,29.403180757221,33.9732606695989,33.2335975197169,31.3491843007257,23.5072862049551,35.894999878577,31.5355583790568,38.1164312693628,33.7907630477227,38.9948137080249
"AT5G42950",29.409157458822,32.8522533989231,27.138771784507,31.3039697195215,29.0084670527268,24.9251332985143,15.0511994847686,25.3456127177602,23.8398470427971,25.138152321721,24.2407436056257,28.2091985713072
"AT5G42960",19.4201918999921,21.2702735886611,20.1744929137326,16.2278973671291,19.141085983231,21.4549321361842,18.4864706842777,22.062025931976,21.9773104080462,23.2173654501757,22.526854122006,19.2413825488613
